id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39288,2.16313,Entire home/apt,149,1,249,2021-10-06,2.57,2,105,9,HUTB-005602
437886,Centric Apartment in Barcelona 2,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.3912,2.17238,Private room,36,2,246,2019-07-19,2.40,2,29,0,
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39829,2.1812,Private room,45,3,116,2019-06-19,1.01,2,314,0,
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40002,2.1579,Entire home/apt,126,2,267,2021-08-13,2.55,1,328,6,HUTB-012497
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40332,2.17615,Entire home/apt,119,3,93,2020-01-07,1.05,12,345,5,HUTB-001132
443110,New apartment center BCN,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38921,2.15195,Entire home/apt,200,5,40,2019-04-21,0.37,14,347,1,0168028-0
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,Eixample,la Sagrada Família,41.41032,2.17524,Entire home/apt,92,3,112,2021-08-04,1.43,11,67,11,HUTB-002983
446665,Double and Lovely room in Barcelona.,2218343,Elvira,Sants-Montjuïc,la Font de la Guatlla,41.3684,2.14075,Private room,50,32,53,2019-09-22,0.51,2,87,0,
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38734,2.18018,Entire home/apt,124,4,139,2021-09-30,1.64,4,149,8,HUTB-002370
451758,"Bright, elegant loft in center town",1267680,Victor,Ciutat Vella,el Raval,41.38139,2.16692,Entire home/apt,126,4,129,2021-09-26,1.29,4,112,8,HUTB-003091
456333,DOUBLE ROOM with WIFI,2268672,Bruna,Eixample,la Dreta de l'Eixample,41.39731,2.17468,Private room,28,1,43,2017-10-23,0.39,1,0,0,
457195,Bright Family Apartment Close to Passeig de Gràcia,1405013,Trove,Eixample,la Dreta de l'Eixample,41.39396,2.17031,Entire home/apt,183,1,26,2021-09-23,0.45,12,304,11,HUTB-004073
462012,Separate studio with its own garden,2296262,Nona,Sarrià-Sant Gervasi,Sarrià,41.41299,2.11074,Entire home/apt,35,3,29,2015-07-07,0.31,1,66,5,
462062,Cerca de Plaza España.,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37856,2.15194,Private room,43,4,116,2021-10-01,1.33,2,21,12,
462118,NEXT TO CATHEDRAL 1,2262273,Rosa,Ciutat Vella,el Barri Gòtic,41.38379,2.17888,Entire home/apt,138,32,30,2016-01-10,0.30,22,365,0,
462557,Large room and light. balcony (red),2298462,Juan Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.38482,2.16063,Private room,33,2,67,2019-07-23,0.89,1,39,0,Exempt
469157,"Big, Central, 2 en-suites (50% off)",340570,Atún,Ciutat Vella,el Barri Gòtic,41.37989,2.17652,Entire home/apt,110,31,23,2016-06-25,0.20,2,337,0,
469177,Cozy Spacius apartment in Paralel for 8,1432835,Angel,Sants-Montjuïc,el Poble Sec,41.37501,2.16009,Entire home/apt,111,3,205,2020-03-03,1.93,35,57,6,HUTB-002619
469710,Loft bohemio muy  cerca de PASEO  DE GRACIA,1995385,Ana,Eixample,la Dreta de l'Eixample,41.39587,2.16983,Entire home/apt,83,2,70,2021-09-16,0.79,3,87,14,HUTB-000381
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39822,2.16081,Entire home/apt,119,5,39,2021-06-17,0.56,4,326,5,HUTB-213958
473395,Walking distance to Paseo de Gracia,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39871,2.15292,Entire home/apt,169,5,50,2020-02-26,0.66,4,0,0,HUTB-368708
473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39851,2.15304,Entire home/apt,141,3,27,2021-07-30,0.40,4,125,6,HUTB-025983
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Oscar,Les Corts,la Maternitat i Sant Ramon,41.37883,2.12763,Entire home/apt,95,3,69,2021-09-07,0.78,1,326,8,HUTB-001039
475786,Room to rent in beautiful apartment,2358821,Anna Micaela,Gràcia,Vallcarca i els Penitents,41.41101,2.1465,Private room,79,7,0,,,1,365,0,
478173,"Penthouse in Barcelona, Sun terrace",1724144,Promociones Andreo SL,Sants-Montjuïc,Hostafrancs,41.37197,2.14387,Entire home/apt,360,3,49,2019-05-27,0.43,1,360,0,HUTB-005568
480975,Cozy loft with a big terrace!,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37205,2.16569,Private room,50,1,0,,,1,0,0,
481739,The Gaudi Suites II,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39634,2.16651,Entire home/apt,123,1,27,2021-09-29,0.72,34,116,4,HUTB-001080
485011,A Super unique/charming/hip room!,2400841,Skye,Eixample,la Dreta de l'Eixample,41.3914,2.17889,Private room,58,2,86,2019-10-14,0.93,2,68,0,HUTB-006935
490517,The Sagrada Penthouse,2320210,"Ale, Maria & Arthur",Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555,2.16905,Entire home/apt,167,1,31,2021-09-20,0.64,34,127,2,HUTB-003522
490803,Plaza Sagrada Familia apartment,2320210,"Ale, Maria & Arthur",Eixample,la Sagrada Família,41.40288,2.17184,Entire home/apt,136,1,80,2020-01-19,0.97,34,75,9,HUTB-002111
490853,Private Balcony in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.40473,2.17395,Private room,35,2,522,2019-11-27,4.69,4,344,26,
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,104,3,227,2021-08-22,2.69,35,66,13,HUTB-003827
497545,Delightful & Elegant close to Paseo de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,150,3,168,2019-11-23,1.51,35,69,4,HUTB-003826
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38305,2.17326,Entire home/apt,31,45,9,2012-10-29,0.33,64,297,0,
503765,New and sunny apartment at Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39795,2.17166,Entire home/apt,89,5,91,2021-10-02,1.41,1,54,5,HUTB-005663
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39625,2.18191,Private room,55,3,86,2019-06-30,0.99,2,62,0,
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39112,2.1561,Entire home/apt,96,90,71,2020-01-06,1.41,1,140,0,HUTB-003831
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42257,2.18047,Entire home/apt,95,90,23,2017-07-07,0.23,2,0,0,HUTB-008605
511739,sfp1 NICE 2 BED ACOMODIS APARTMENT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40376,2.17292,Entire home/apt,100,1,7,2019-06-22,0.06,128,365,0,
512368,COZY & SUNNY ROOM,1687383,Juanmi,Ciutat Vella,el Raval,41.37702,2.17117,Private room,30,14,42,2018-07-04,0.38,2,354,0,
512666,"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.3792,2.16749,Entire home/apt,135,6,65,2020-02-09,0.63,6,291,1,HUTB-003872
512737,"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37733,2.16635,Entire home/apt,128,6,22,2019-12-02,0.49,6,286,2,HUTB-003876
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,141,2,53,2020-03-01,0.53,10,170,1,HUTB-006895
515230,LuxRent Apartment Num.15,2537484,Enrique,Eixample,Sant Antoni,41.37816,2.16259,Entire home/apt,51,60,123,2021-03-13,1.17,7,354,1,
515729,Stay close to Sagrada Family temple,2540372,Victor,Eixample,la Sagrada Família,41.40574,2.17556,Private room,68,3,7,2019-05-12,0.17,1,365,0,78064066L
516102,Barcelona International Stop !!!,1332544,Ramon,Eixample,la Nova Esquerra de l'Eixample,41.38083,2.14678,Private room,70,2,61,2019-10-25,0.75,1,88,0,Exempt
516340,Paseo de Gracia/Plaza Catalunya I,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.39033,2.16812,Entire home/apt,165,2,64,2018-02-05,0.73,8,354,0,HUTB-005904
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,la Sagrada Família,41.40081,2.17644,Entire home/apt,177,2,95,2021-08-22,0.96,10,211,5,HUTB-006817
518247,Ideal apartment in central,2551150,Juan Maria,Eixample,Sant Antoni,41.37714,2.16209,Entire home/apt,135,2,51,2015-11-04,0.46,1,317,0,HUTB002652
519631,Great location 1870´s charming home,1009636,Charles,Eixample,la Dreta de l'Eixample,41.3934,2.17302,Entire home/apt,213,1,438,2020-03-05,4.52,1,213,0,HUTB-006291
520389,Great Design apartment in Barcelona center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,150,3,217,2021-08-27,2.40,35,55,10,HUTB-003825
522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39672,2.16975,Entire home/apt,154,4,123,2019-09-08,1.33,1,172,0,HUTB-010903
526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,Eixample,Sant Antoni,41.37831,2.15957,Private room,350,300,151,2020-01-08,2.91,2,0,0,
526094,"Nice, sunny & quite single room in the center",2586242,Gemma,Ciutat Vella,el Raval,41.37847,2.17238,Private room,50,2,43,2019-06-01,0.61,2,307,2,Exempt
527183,HABITACIÓN PLAÇA SANTS,2590800,Rosa,Sants-Montjuïc,Sants,41.37415,2.13315,Private room,31,15,4,2015-09-14,0.05,2,283,0,
528979,Suite con mucho encanto!,2598629,Néstor,Gràcia,la Vila de Gràcia,41.39807,2.15483,Private room,45,2,111,2021-09-24,1.17,3,345,18,
531195,Bright four bedroom apartment with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,290,3,157,2021-10-05,1.41,4,95,41,HUTB-004986
532775,Comfortable MARQUES apartment,1310304,Luis,Eixample,Sant Antoni,41.37641,2.16291,Entire home/apt,50,30,17,2017-07-03,0.22,64,43,0,HUTB-000036
534550,Bright three bedroom apartment with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,196,3,78,2021-10-06,0.71,4,92,41,HUTB-002241
536440,Space n'Style Near Sagrada Familia!,2635405,Montserrat,Horta-Guinardó,el Baix Guinardó,41.41051,2.17175,Entire home/apt,127,3,43,2019-06-29,0.49,1,0,0,HUTB-010944
537176,Nice renewed apartament with WiFi (HUTB - 004893),2638282,Fernando,Eixample,Sant Antoni,41.38075,2.15804,Entire home/apt,115,3,376,2021-09-24,3.65,1,220,22,HUTB-004893
543342,Gran Vía Apartment Catalunya square,177617,Joaquin,Eixample,l'Antiga Esquerra de l'Eixample,41.38324,2.15969,Entire home/apt,66,2,242,2021-09-02,2.43,6,80,37,HUTB-005353
548052,"sfp2 2BEDR ""ACOMODIS"" APARTMENT SAGRADA FAMILIA...",1447144,Acomodis Apartments,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40359,2.17081,Entire home/apt,100,1,4,2019-09-16,0.10,128,365,0,
548085,"sfa1 A NICE ""ACOMODIS"" PENTHOUSE SAGRADA FAMILIA!!",1447144,Acomodis Apartments,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40405,2.17137,Entire home/apt,100,1,2,2014-06-05,0.03,128,357,0,
551378,Luxury apartment near Rambla,2689815,Ricardo,Eixample,l'Antiga Esquerra de l'Eixample,41.39285,2.15657,Entire home/apt,227,2,198,2021-07-04,1.76,1,46,12,HUTB-002109
558366,Single room: morning sun + lots of light in Born,2745490,Bori,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38393,2.18566,Private room,48,3,50,2019-11-13,0.95,2,15,0,
558549,Big Terrace Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.3913,2.16539,Private room,55,7,165,2017-06-13,1.49,8,0,0,Exempt
558651,Spacious Apartment Central BCN,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.3878,2.15229,Entire home/apt,275,5,33,2019-08-12,0.38,14,359,0,HUTB-002845
558886,3 bedrooms Apt in Barcelona center,2747795,Stephanie,Eixample,la Nova Esquerra de l'Eixample,41.38392,2.14849,Entire home/apt,75,3,142,2019-11-29,1.60,1,322,6,HUTB-2-2012-0289
559801,COMFORTABLE AND VERY SPACIOUS LARGE,2751629,Andrea,Sant Andreu,Navas,41.41758,2.18742,Private room,20,180,33,2019-10-28,0.32,1,0,0,
563971,APARTAMENT IN BARCELONA CENTRE,2773231,Arama & Jordi,Eixample,Sant Antoni,41.37707,2.15772,Entire home/apt,63,1,504,2021-10-08,4.61,1,293,64,HUTB-001954
564809,UNA HABITACIÓN CON VISTAS,2598629,Néstor,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3971,2.15422,Private room,43,3,71,2021-10-02,0.68,3,326,13,
567962,SUN AND SKY TERRACE-LOFT APART,2794626,Jordi,Sants-Montjuïc,la Bordeta,41.36811,2.13417,Entire home/apt,55,32,27,2014-03-01,0.25,1,353,1,
568129,Nice room in the heart of Barcelona,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.38214,2.15563,Private room,46,31,75,2019-10-01,0.73,2,344,3,
568185,Comfortable and centrally  room,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.3819,2.15419,Private room,46,3,63,2019-06-24,0.57,2,343,0,
568432,Charming Sunny Room + private terrace- city centre,1809535,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.3904,2.15559,Private room,80,32,353,2021-06-24,3.87,2,123,9,Exempt
569610,Pl España (Ask for Barca-Real Madrid Tickets),2700806,Andres,Sants-Montjuïc,Sants,41.37649,2.14042,Entire home/apt,120,4,43,2019-04-22,0.50,1,0,0,HUTB-009546
572646,Comfort Apt. Barceloneta Beach- Min. 32 day stay.,265165,Jarrod,Ciutat Vella,la Barceloneta,41.37877,2.19063,Entire home/apt,42,32,51,2021-09-05,0.53,1,214,3,
576046,"HABITACIÓN DOBLE,  EDIFICIO 1900, Forum, Sag.Fami",2833463,Josefa,Eixample,la Sagrada Família,41.40315,2.18462,Private room,25,3,49,2018-09-23,0.98,2,181,1,Exempt
577027,Centric Double Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39173,2.16759,Private room,25,5,33,2015-04-04,0.30,8,286,1,Exempt
577865,HAB.DOBLE y LUMINOSA CON AIRE ACON. EN PL.ESPAÑA,2841625,Isabel,Sants-Montjuïc,Hostafrancs,41.37306,2.1422,Private room,40,31,45,2018-07-24,0.69,2,69,0,
578180,Nice room with private bathroom,2843953,July,Sant Martí,el Clot,41.4056,2.18803,Private room,30,7,10,2014-07-29,0.09,1,0,0,
578558,Cal Mateu-Sagrada Familia,2846323,Joan,Eixample,el Fort Pienc,41.39786,2.18067,Entire home/apt,196,3,71,2019-11-29,1.44,1,243,3,HUTB-187185
582364,Spectacular Modern Uptown Duplex,2660281,Maria,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40914,2.1465,Entire home/apt,135,2,368,2021-08-20,3.30,1,233,31,HUTB-008325
584348,New&Nice Beachfront Bcna Apartment,2879377,Joaquim,Sant Martí,el Poblenou,41.40088,2.20737,Entire home/apt,235,3,131,2019-12-15,1.50,1,205,0,HUTB-009321
585762,Modern Apartment Close to Passeig de Gracia,1405013,Trove,Eixample,la Dreta de l'Eixample,41.39191,2.17048,Entire home/apt,148,1,54,2021-10-01,1.20,12,325,34,HUTB-004089
587203,sunny place close to the beach!,2895402,Cristina,Sant Martí,el Poblenou,41.40267,2.20088,Private room,16,31,151,2019-09-25,1.46,1,88,6,Exempt
588268,Cool loft style apartment in Sagrada Familia,2738055,Pepo,Eixample,la Sagrada Família,41.40275,2.17698,Entire home/apt,77,5,282,2021-08-30,2.55,1,328,26,HUTB-001726
588996,Renewed apartment at The Eixample (HUTB-003387),2843608,Fernando,Eixample,Sant Antoni,41.38054,2.15927,Entire home/apt,93,3,264,2021-09-08,3.32,1,307,19,HUTB-003387
590503,Cozy apartment  perfect situation - metro & WIFI,6057270,Alex,Eixample,la Dreta de l'Eixample,41.39987,2.17047,Entire home/apt,63,3,502,2021-09-19,4.58,8,0,18,HUTB-006767
594235,Sunny apartment in Gracia,2934588,Aleix Y Alba,Gràcia,la Vila de Gràcia,41.40315,2.15159,Entire home/apt,90,7,138,2019-11-15,1.49,1,0,2,HUTB-007671
594580,New Cozy Penthouse Terrace Apartment,2937042,Eleonora,Gràcia,la Vila de Gràcia,41.40709,2.15523,Entire home/apt,130,3,304,2021-09-20,2.94,1,200,31,HUTB-002444
594965,BEST PRICE ! Beach&CityCnter/New&Confor,2903982,Elisenda,Ciutat Vella,la Barceloneta,41.37518,2.18818,Entire home/apt,31,32,52,2021-08-01,0.49,2,196,4,
597715,Charming flat in Barcelona´s Heart!,2955244,Tania,Gràcia,la Vila de Gràcia,41.40277,2.15289,Entire home/apt,90,3,75,2020-01-15,0.85,1,2,0,HUTB-011187
598329,views apartment,2958781,Carlos,Ciutat Vella,la Barceloneta,41.377438,2.188638,Entire home/apt,149,3,61,2019-08-25,0.62,2,271,5,"01-2012-0568
HUTB-000838"
600590,COSY QUIET front Sagrada Familia! PERFECT LOCATION,1906952,Khris,Eixample,la Sagrada Família,41.40569,2.17175,Private room,41,2,272,2021-09-21,2.80,2,164,8,Exempt
615381,Center P.Univ -P.Catalunya Rambles2,3050422,David,Eixample,la Dreta de l'Eixample,41.38646,2.16572,Entire home/apt,100,2,52,2015-07-08,0.47,2,115,4,HUTB-004442
617561,CHARMING 43,3039107,Manuel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39433,2.14439,Entire home/apt,76,2,129,2021-02-03,1.26,27,269,1,HUTB000973
619728,Atico Sagrada Familia,2439400,KeyBarcelona,Eixample,la Sagrada Família,41.40138,2.17807,Entire home/apt,92,2,68,2021-08-14,0.86,26,119,8,HUTB-000025
621656,The Room in BCN,3081150,Andrea,Sants-Montjuïc,Hostafrancs,41.37287,2.14184,Private room,33,2,164,2019-10-20,2.24,1,291,17,Exempt
626043,"Nice, Lighter and Comfortable Rooms in my Flat",3080717,Leonor,Eixample,el Fort Pienc,41.3933,2.18218,Private room,30,2,97,2021-09-02,0.95,1,323,10,
630566,modern sunny Attic with pool&garden close to beach,3134685,Florian,Sant Martí,el Poblenou,41.40618,2.20279,Entire home/apt,168,4,54,2020-02-06,0.51,1,178,0,HUTB-007524
634786,Bcn City Oasis - Arty Apt -  5 ensuite bedrooms,114509,Stevie,Eixample,l'Antiga Esquerra de l'Eixample,41.39101,2.15685,Private room,300,5,1,2018-05-07,0.02,1,82,0,
635339,Habitación con dos camas y terraza privada,3165650,Pili,Eixample,la Dreta de l'Eixample,41.39798,2.16628,Private room,60,3,41,2019-07-23,0.73,2,344,0,HUTB-005150
637232,1,3178074,Natasha,Sant Martí,Sant Martí de Provençals,41.41235,2.19816,Private room,25,2,118,2019-08-13,1.36,2,69,3,
638009,Barcelona/Poblenou: Sun & Culture,3182737,Desirée,Sant Martí,el Parc i la Llacuna del Poblenou,41.40074,2.19445,Private room,30,2,107,2021-07-18,1.23,1,2,17,Exempt
638579,066. Borrell Nice and Big Apartment,396363,Alcambarcelona,Eixample,Sant Antoni,41.38067,2.15847,Entire home/apt,205,3,31,2019-06-27,0.44,98,315,7,HUTB-003389
639137,"14 p, CENTRIC, NEAR SANTS STATION train AIRPORT",1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.38496,2.14292,Entire home/apt,186,2,19,2016-05-23,0.19,3,293,1,HUTB-005690
639820,Private Roof Top Sant Antoni,3194412,Cloud5,Eixample,Sant Antoni,41.37751,2.16021,Entire home/apt,119,1,180,2019-11-05,1.63,4,346,3,HUTB-011680
639941,Gracia city apartment,1391607,Aline & Alba,Gràcia,la Vila de Gràcia,41.40079,2.15513,Entire home/apt,65,3,73,2021-09-19,0.91,54,81,11,HUTB-002709
641402,Attic Suite to let  in Barcelona,3204398,Mireia,Sants-Montjuïc,Sants - Badal,41.374992,2.130529,Private room,69,4,26,2019-09-03,0.48,2,348,0,Exempt
644378,Charming stylish loft  - Sagrada familia,3224671,Sascha,Horta-Guinardó,el Baix Guinardó,41.40983,2.17002,Entire home/apt,30,80,12,2017-07-30,0.14,1,23,1,Exempt
644534,Habitation ambiente Internacional!,3200533,Morgan,Eixample,la Nova Esquerra de l'Eixample,41.38164,2.15732,Private room,31,30,17,2017-08-29,0.31,3,252,0,
645513,"BEACH ,ATTIC APARTMENT TERRACE !",3041333,Kees,Sant Martí,el Poblenou,41.39698,2.20116,Entire home/apt,110,5,155,2021-08-20,1.43,1,332,5,HUTB-184050
648112,New room  Barcelona city center,3250864,Salas Y Oscar,Eixample,la Nova Esquerra de l'Eixample,41.38148,2.14399,Private room,63,2,6,2014-08-28,0.11,1,0,0,
652294,BONITA HABITACION CON BAÑO,3287071,Nadja,Eixample,la Nova Esquerra de l'Eixample,41.38602,2.14419,Private room,16,32,2,2020-11-01,0.06,2,283,1,
653634,Lovely bedroom with balcony & view!,2747085,Kim,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41224,2.13991,Private room,39,2,56,2017-09-28,0.54,1,354,0,
654570,Cozy room in the hearth of Gracia,3292423,Jan,Gràcia,la Vila de Gràcia,41.40519,2.15944,Private room,25,1,0,,,1,72,0,
663096,Gaudi Luxury by Cocoon Barcelona,3348832,Mathieu,Eixample,la Dreta de l'Eixample,41.39025,2.16474,Entire home/apt,183,3,239,2021-10-02,2.81,5,277,20,HUTB-004891
663732,Modern room for nice week-end,3348358,Pier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38721,2.17641,Private room,35,1,373,2021-10-04,3.42,1,337,18,Exempt
667248,Room for two with private bathroom,1646166,Carolina,Eixample,la Dreta de l'Eixample,41.38929,2.1744,Private room,45,7,79,2014-10-25,0.77,1,0,0,
668990,BONITA HABITACION y muebles nuevos,3287071,Nadja,Eixample,la Nova Esquerra de l'Eixample,41.38701,2.14519,Private room,16,32,2,2020-07-05,0.06,2,283,0,
670782,"Borrell · Near ramblas, in front of San Antoni´s market",3399123,Eberhard&Aurélie@Es-Flats,Eixample,Sant Antoni,41.3773,2.16308,Entire home/apt,107,3,193,2020-01-30,2.14,12,338,4,HUTB-003362
670956,Habitación en la playa de Barcelona,3400078,Núria,Sant Martí,el Poblenou,41.39917,2.20653,Private room,40,2,88,2017-07-19,1.02,1,0,0,Exempt
671458,Sunny and comfortable apartment in the city centre,3403659,Montserrat,Sants-Montjuïc,el Poble Sec,41.37237,2.16323,Entire home/apt,150,3,121,2020-03-15,1.22,4,33,3,
672728,Nice apartment in Napols Street BCN,1391607,Aline & Alba,Eixample,el Fort Pienc,41.3993,2.17608,Entire home/apt,125,3,40,2020-03-12,0.60,54,0,0,HUTB-002432
675174,SE ALQUILA HABITACION AMUEBLADA,3429484,Daniela,Nou Barris,la Prosperitat,41.44603,2.18172,Private room,30,8,0,,,3,362,0,
